test_date,district,tests_combined,cases_combined,tests_nontraveller,cases_nontraveller
2020-12-08,Pirojpur,28,2,22,2
2020-12-08,Rajbari,101,13,90,13
2020-12-08,Rajshahi,272,14,236,14
2020-12-08,Rangamati,39,9,38,9
2020-12-08,Rangpur,122,16,116,16
2020-12-08,Satkhira,37,2,20,2
2020-12-08,Shariatpur,75,2,26,1
2020-12-08,Sherpur,21,1,19,1
2020-12-08,Sirajganj,108,15,97,15
2020-12-08,Sunamganj,74,3,10,1
2020-12-08,Sylhet,251,18,80,15
2020-12-08,Tangail,159,13,115,12
2020-12-08,Thakurgaon,27,6,21,6
2020-12-09,Bagerhat,37,0,11,0
2020-12-09,Bandarban,3,1,1,1
2020-12-09,Barguna,39,1,21,1
2020-12-09,BARISHAL,203,20,135,19
2020-12-09,Bhola,63,3,10,1
2020-12-09,BOGURA,213,44,177,43
2020-12-09,Brahmanbaria,321,9,85,6
2020-12-09,Chandpur,285,7,66,7
2020-12-09,CHAPAINABABGANJ,35,1,8,0
2020-12-09,CHATTOGRAM,1686,200,735,178
2020-12-09,Chuadanga,30,2,17,2
2020-12-09,COXS BAZAR,373,11,254,9
2020-12-09,CUMILLA,597,30,233,25
2020-12-09,Dhaka,4837,815,3989,786
2020-12-09,Dinajpur,128,25,113,25
2020-12-09,Faridpur,138,13,79,13
2020-12-09,Feni,148,3,37,2
2020-12-09,Gaibandha,45,3,36,3
2020-12-09,Gazipur,288,26,211,26
2020-12-09,Gopalganj,68,8,49,8
2020-12-09,Habiganj,138,6,61,6
2020-12-09,Jamalpur,54,4,26,4
2020-12-09,JASHORE,138,10,101,10
2020-12-09,Jhalokati,26,0,11,0
2020-12-09,Jhenaidah,57,3,26,3
2020-12-09,Joypurhat,4,1,3,1
2020-12-09,Khagrachhari,64,10,60,10
2020-12-09,Khulna,141,9,74,9
2020-12-09,KISHOREGANJ,173,5,94,5
2020-12-09,Kurigram,19,2,7,1
2020-12-09,Kushtia,149,6,124,6
2020-12-09,Lakshmipur,164,2,34,2
2020-12-09,Lalmonirhat,24,4,20,4
2020-12-09,Madaripur,99,5,26,4
2020-12-09,Magura,29,6,19,5
2020-12-09,Manikganj,89,3,43,3
2020-12-09,Meherpur,29,1,20,1
2020-12-09,Moulvibazar,212,6,60,4
2020-12-09,Munshiganj,171,11,74,8
2020-12-09,Mymensingh,166,14,107,11
2020-12-09,Naogaon,58,4,33,4
2020-12-09,Narail,40,2,19,2
2020-12-09,Narayanganj,322,30,218,27
2020-12-09,Narsingdi,184,11,81,9
2020-12-09,Natore,107,10,94,10
2020-12-09,Netrakona,47,2,27,2
2020-12-09,Nilphamari,24,0,14,0
2020-12-09,Noakhali,298,7,99,6
2020-12-09,Pabna,697,13,503,10
2020-12-09,Panchagarh,10,1,10,1
2020-12-09,Patuakhali,34,0,16,0
2020-12-09,Pirojpur,36,0,8,0
2020-12-09,Rajbari,37,0,13,0
2020-12-09,Rajshahi,86,7,53,6
2020-12-09,Rangamati,39,6,38,6
2020-12-09,Rangpur,131,25,116,25
2020-12-09,Satkhira,63,6,41,6
2020-12-09,Shariatpur,66,3,10,3
2020-12-09,Sherpur,66,9,61,9
2020-12-09,Sirajganj,90,14,80,14
2020-12-09,Sunamganj,97,9,33,8
2020-12-09,Sylhet,328,27,141,23
2020-12-09,Tangail,152,13,72,12
2020-12-09,Thakurgaon,42,5,33,5
2020-12-10,Bagerhat,40,1,7,0
2020-12-10,Bandarban,56,15,55,15
2020-12-10,Barguna,34,2,29,2
2020-12-10,BARISHAL,119,4,76,4
2020-12-10,Bhola,111,11,95,11
2020-12-10,BOGURA,223,22,182,21
2020-12-10,Brahmanbaria,186,5,16,0
2020-12-10,Chandpur,194,8,59,6
2020-12-10,CHAPAINABABGANJ,37,2,16,1
2020-12-10,CHATTOGRAM,1410,175,700,162
2020-12-10,Chuadanga,29,2,22,2
2020-12-10,COXS BAZAR,297,11,225,10
2020-12-10,CUMILLA,609,25,174,16
2020-12-10,Dhaka,5987,994,5199,974
2020-12-10,Dinajpur,110,18,95,18
2020-12-10,Faridpur,150,12,84,12
2020-12-10,Feni,210,14,49,10
2020-12-10,Gaibandha,57,5,44,5
2020-12-10,Gazipur,294,18,234,18
2020-12-10,Gopalganj,63,5,52,5
2020-12-10,Habiganj,130,0,43,0
2020-12-10,Jamalpur,60,1,36,1
2020-12-10,JASHORE,115,12,85,12
2020-12-10,Jhalokati,25,1,14,1
2020-12-10,Jhenaidah,34,5,13,5
2020-12-10,Joypurhat,17,4,5,4
2020-12-10,Khagrachhari,5,1,2,1
2020-12-10,Khulna,71,3,17,2
2020-12-10,KISHOREGANJ,200,12,116,11
2020-12-10,Kurigram,19,4,18,3
2020-12-10,Kushtia,55,5,41,4
2020-12-10,Lakshmipur,121,4,37,4
2020-12-10,Lalmonirhat,9,0,8,0
2020-12-10,Madaripur,158,12,93,9
2020-12-10,Magura,42,2,28,2
2020-12-10,Manikganj,124,15,73,14
2020-12-10,Meherpur,36,7,25,7
2020-12-10,Moulvibazar,178,4,55,3
2020-12-10,Munshiganj,126,14,42,12
2020-12-10,Mymensingh,162,9,124,9
2020-12-10,Naogaon,27,6,14,6
2020-12-10,Narail,21,2,8,1
2020-12-10,Narayanganj,277,27,174,23
2020-12-10,Narsingdi,137,11,70,11
2020-12-10,Natore,35,0,27,0
2020-12-10,Netrakona,58,3,41,2
2020-12-10,Nilphamari,45,6,36,6
2020-12-10,Noakhali,252,13,87,12
2020-12-10,Pabna,639,7,599,7
2020-12-10,Panchagarh,13,3,10,3
2020-12-10,Patuakhali,75,11,69,11
2020-12-10,Pirojpur,28,0,10,0
2020-12-10,Rajbari,61,2,49,2
2020-12-10,Rajshahi,229,21,218,21
2020-12-10,Rangamati,44,4,41,3
2020-12-10,Rangpur,131,12,119,12
2020-12-10,Satkhira,42,1,11,1
2020-12-10,Shariatpur,83,7,29,7
2020-12-10,Sherpur,29,0,25,0
2020-12-10,Sirajganj,98,14,81,14
2020-12-10,Sunamganj,84,3,38,2
2020-12-10,Sylhet,272,38,128,37
2020-12-10,Tangail,136,17,89,16
2020-12-10,Thakurgaon,35,10,32,9
2020-12-11,Bagerhat,42,2,11,2
2020-12-11,Bandarban,2,0,1,0
2020-12-11,Barguna,49,1,35,1
2020-12-11,BARISHAL,119,18,86,17
2020-12-11,Bhola,32,1,14,1
2020-12-11,BOGURA,37,2,21,2
2020-12-11,Brahmanbaria,188,8,23,3
2020-12-11,Chandpur,119,0,15,0
2020-12-11,CHAPAINABABGANJ,13,0,4,0
2020-12-11,CHATTOGRAM,1414,172,765,165
2020-12-11,Chuadanga,10,0,8,0
2020-12-11,COXS BAZAR,295,8,241,7
2020-12-11,CUMILLA,607,26,210,22
2020-12-11,Dhaka,3634,528,2903,505
2020-12-11,Dinajpur,39,4,31,4
2020-12-11,Faridpur,92,13,41,13
2020-12-11,Feni,130,4,10,1
2020-12-11,Gaibandha,43,4,34,4
2020-12-11,Gazipur,252,16,188,14
2020-12-11,Gopalganj,51,7,34,7
2020-12-11,Habiganj,86,8,33,8
2020-12-11,Jamalpur,35,4,29,4
2020-12-11,JASHORE,107,7,65,6
2020-12-11,Jhalokati,9,2,4,2
2020-12-11,Jhenaidah,36,4,16,4
2020-12-11,Joypurhat,58,14,57,14
2020-12-11,Khagrachhari,8,4,4,4
2020-12-11,Khulna,160,14,110,13
2020-12-11,KISHOREGANJ,173,6,119,6
2020-12-11,Kurigram,18,1,16,1
2020-12-11,Kushtia,122,7,99,7
2020-12-11,Lakshmipur,96,2,7,0
2020-12-11,Lalmonirhat,25,1,20,1
2020-12-11,Madaripur,77,1,10,1
2020-12-11,Magura,17,1,9,1
2020-12-11,Manikganj,48,9,13,9
2020-12-11,Meherpur,21,2,17,1
2020-12-11,Moulvibazar,92,1,16,1
2020-12-11,Munshiganj,111,3,15,2
2020-12-11,Mymensingh,181,12,123,11
2020-12-11,Naogaon,80,8,61,7
2020-12-11,Narail,21,1,7,1
2020-12-11,Narayanganj,218,17,134,16
2020-12-11,Narsingdi,113,0,51,0
2020-12-11,Natore,30,0,14,0
2020-12-11,Netrakona,24,4,14,4
2020-12-11,Nilphamari,75,2,71,2
2020-12-11,Noakhali,177,2,14,0
2020-12-11,Pabna,235,16,197,16
2020-12-11,Panchagarh,11,0,8,0
2020-12-11,Patuakhali,47,5,41,5
2020-12-11,Pirojpur,20,1,10,1
2020-12-11,Rajbari,14,2,3,0
2020-12-11,Rajshahi,116,8,103,8
2020-12-11,Rangamati,32,0,30,0
2020-12-11,Rangpur,110,19,105,19
2020-12-11,Satkhira,27,2,11,1
2020-12-11,Shariatpur,64,1,7,0
2020-12-11,Sherpur,30,3,25,3
2020-12-11,Sirajganj,62,4,48,3
2020-12-11,Sunamganj,102,8,32,8
2020-12-11,Sylhet,294,37,154,34
2020-12-11,Tangail,95,1,29,0
2020-12-11,Thakurgaon,15,1,10,1
2020-12-12,Bagerhat,29,3,17,3
2020-12-12,Bandarban,8,0,1,0
2020-12-12,Barguna,55,1,39,1
2020-12-12,BARISHAL,131,10,102,9
2020-12-12,Bhola,62,2,31,2
2020-12-12,BOGURA,122,16,104,16
2020-12-12,Brahmanbaria,311,15,113,12
2020-12-12,Chandpur,201,9,67,9
2020-12-12,CHAPAINABABGANJ,16,0,3,0
2020-12-12,CHATTOGRAM,1199,83,389,73
2020-12-12,Chuadanga,20,1,7,1
2020-12-12,COXS BAZAR,246,2,150,2
2020-12-12,CUMILLA,478,16,73,9
2020-12-12,Dhaka,4519,744,3574,725
2020-12-12,Dinajpur,112,35,102,35
2020-12-12,Faridpur,82,6,17,6
2020-12-12,Feni,182,5,61,4
2020-12-12,Gaibandha,49,9,39,9
2020-12-12,Gazipur,115,8,61,8
2020-12-12,Gopalganj,49,7,30,7
2020-12-12,Habiganj,54,2,5,0
2020-12-12,Jamalpur,50,1,29,0
2020-12-12,JASHORE,66,4,19,4
2020-12-12,Jhalokati,29,1,18,1
2020-12-12,Jhenaidah,22,2,5,0
2020-12-12,Joypurhat,11,1,2,1
2020-12-12,Khagrachhari,10,0,3,0
2020-12-12,Khulna,100,6,48,6
2020-12-12,KISHOREGANJ,190,8,73,8
2020-12-12,Kurigram,28,3,13,3
2020-12-12,Kushtia,113,4,74,4
2020-12-12,Lakshmipur,131,3,26,3
2020-12-12,Lalmonirhat,13,1,9,1
2020-12-12,Madaripur,113,2,50,2
2020-12-12,Magura,22,0,5,0
2020-12-12,Manikganj,101,4,53,2
2020-12-12,Meherpur,12,0,0,0
2020-12-12,Moulvibazar,162,0,9,0
2020-12-12,Munshiganj,114,11,22,9
2020-12-12,Mymensingh,109,11,60,10
2020-12-12,Naogaon,28,5,15,3
2020-12-12,Narail,30,0,5,0
2020-12-12,Narayanganj,214,28,136,28
2020-12-12,Narsingdi,120,8,24,6
2020-12-12,Natore,63,4,43,4
2020-12-12,Netrakona,27,3,16,3
2020-12-12,Nilphamari,23,6,21,6
2020-12-12,Noakhali,313,16,112,13
2020-12-12,Pabna,601,1,580,1
2020-12-12,Panchagarh,10,1,10,1
2020-12-12,Patuakhali,69,7,52,7
2020-12-12,Pirojpur,39,0,24,0
2020-12-12,Rajbari,55,8,39,8
2020-12-12,Rajshahi,143,23,132,22
2020-12-12,Rangamati,50,7,43,7
2020-12-12,Rangpur,74,11,67,11
2020-12-12,Satkhira,30,0,11,0
2020-12-12,Shariatpur,110,11,32,10
2020-12-12,Sherpur,26,3,21,3
2020-12-12,Sirajganj,56,8,40,8
2020-12-12,Sunamganj,106,3,11,1
2020-12-12,Sylhet,326,17,97,16
2020-12-12,Tangail,124,3,43,3
2020-12-12,Thakurgaon,44,3,37,3
2020-12-13,Bagerhat,38,1,10,1
2020-12-13,Bandarban,4,1,1,1
2020-12-13,Barguna,40,2,27,0
2020-12-13,BARISHAL,161,12,106,10
2020-12-13,Bhola,47,1,22,1
2020-12-13,BOGURA,149,17,106,16
2020-12-13,Brahmanbaria,222,5,38,3
2020-12-13,Chandpur,210,9,51,8
2020-12-13,CHAPAINABABGANJ,22,2,4,1
2020-12-13,CHATTOGRAM,1314,211,779,204
2020-12-13,Chuadanga,22,3,15,3
2020-12-13,COXS BAZAR,326,12,229,12
2020-12-13,CUMILLA,669,32,162,18
2020-12-13,Dhaka,6174,849,5504,833
2020-12-13,Dinajpur,84,20,73,20
2020-12-13,Faridpur,154,13,91,13
2020-12-13,Feni,214,6,61,4
2020-12-13,Gaibandha,32,4,13,4
2020-12-13,Gazipur,287,25,230,25
2020-12-13,Gopalganj,55,7,33,7
2020-12-13,Habiganj,105,3,28,3
2020-12-13,Jamalpur,24,2,8,2
2020-12-13,JASHORE,117,7,73,7
2020-12-13,Jhalokati,23,1,13,1
2020-12-13,Jhenaidah,45,3,26,3
2020-12-13,Joypurhat,13,1,2,0
2020-12-13,Khagrachhari,6,1,0,0
2020-12-13,Khulna,112,3,61,3
2020-12-13,KISHOREGANJ,209,12,120,10
2020-12-13,Kurigram,10,0,5,0
2020-12-13,Kushtia,97,11,66,9
2020-12-13,Lakshmipur,159,8,37,8
2020-12-13,Lalmonirhat,6,1,5,1
2020-12-13,Madaripur,81,1,12,0
2020-12-13,Magura,31,1,24,1
2020-12-13,Manikganj,110,3,63,3
2020-12-13,Meherpur,22,0,8,0
2020-12-13,Moulvibazar,131,5,38,3
2020-12-13,Munshiganj,123,8,25,5
2020-12-13,Mymensingh,153,22,95,22
2020-12-13,Naogaon,30,1,2,0
2020-12-13,Narail,15,0,4,0
2020-12-13,Narayanganj,320,38,230,38
2020-12-13,Narsingdi,161,7,66,5
2020-12-13,Natore,28,2,19,2
2020-12-13,Netrakona,28,1,13,1
2020-12-13,Nilphamari,18,3,12,3
2020-12-13,Noakhali,267,16,93,13
2020-12-13,Pabna,1052,14,1025,14
2020-12-13,Panchagarh,9,1,3,1
2020-12-13,Patuakhali,52,3,39,3
2020-12-13,Pirojpur,34,2,16,2
2020-12-13,Rajbari,21,0,8,0
2020-12-13,Rajshahi,174,28,152,28
2020-12-13,Rangamati,34,4,31,4
2020-12-13,Rangpur,112,26,103,26
2020-12-13,Satkhira,28,0,12,0
2020-12-13,Shariatpur,70,3,11,3
2020-12-13,Sherpur,5,1,2,1
2020-12-13,Sirajganj,99,8,83,8
2020-12-13,Sunamganj,57,0,9,0
2020-12-13,Sylhet,275,27,137,27
2020-12-13,Tangail,196,16,135,14
2020-12-13,Thakurgaon,8,1,7,1
2020-12-14,Bagerhat,36,1,4,1
2020-12-14,Bandarban,30,8,29,8
2020-12-14,Barguna,33,1,17,1
2020-12-14,BARISHAL,162,12,118,12
2020-12-14,Bhola,44,6,23,6
2020-12-14,BOGURA,216,39,159,39
2020-12-14,Brahmanbaria,197,1,23,0
2020-12-14,Chandpur,188,5,66,5
2020-12-14,CHAPAINABABGANJ,64,4,39,4
2020-12-14,CHATTOGRAM,1680,238,816,217
2020-12-14,Chuadanga,25,4,17,3
2020-12-14,COXS BAZAR,446,10,350,9
2020-12-14,CUMILLA,607,27,154,20
2020-12-14,Dhaka,5693,799,4810,785
2020-12-14,Dinajpur,213,35,194,35
2020-12-14,Faridpur,148,21,84,20
2020-12-14,Feni,196,4,48,4
2020-12-14,Gaibandha,49,6,38,6
2020-12-14,Gazipur,312,14,247,12
2020-12-14,Gopalganj,67,2,46,2
2020-12-14,Habiganj,133,5,35,4
2020-12-14,Jamalpur,47,3,28,2
2020-12-14,JASHORE,114,8,60,8
2020-12-14,Jhalokati,28,4,19,4
2020-12-14,Jhenaidah,37,4,17,4
2020-12-14,Joypurhat,13,3,6,3
2020-12-14,Khagrachhari,5,0,0,0
2020-12-14,Khulna,106,9,43,8
2020-12-14,KISHOREGANJ,140,6,72,5
2020-12-14,Kurigram,30,3,25,3
2020-12-14,Kushtia,136,16,102,14
2020-12-14,Lakshmipur,162,10,53,9
2020-12-14,Lalmonirhat,10,0,5,0
2020-12-14,Madaripur,111,4,27,2
2020-12-14,Magura,25,1,7,1
2020-12-14,Manikganj,83,6,42,3
2020-12-14,Meherpur,20,1,8,1
2020-12-14,Moulvibazar,208,5,32,3
2020-12-14,Munshiganj,103,6,28,5
2020-12-14,Mymensingh,182,23,125,22
2020-12-14,Naogaon,35,3,6,3
2020-12-14,Narail,29,3,9,3
2020-12-14,Narayanganj,254,30,179,28
2020-12-14,Narsingdi,128,7,39,6
2020-12-14,Natore,30,1,16,1
2020-12-14,Netrakona,55,10,42,10
2020-12-14,Nilphamari,36,6,28,5
2020-12-14,Noakhali,294,13,87,12
2020-12-14,Pabna,1002,7,970,7
2020-12-14,Panchagarh,23,5,22,5
2020-12-14,Patuakhali,43,11,31,9
2020-12-14,Pirojpur,41,1,24,1
2020-12-14,Rajbari,57,10,40,10
2020-12-14,Rajshahi,181,11,150,11
2020-12-14,Rangamati,35,1,29,1
2020-12-14,Rangpur,114,17,107,16
2020-12-14,Satkhira,34,1,7,1
2020-12-14,Shariatpur,61,0,12,0
2020-12-14,Sherpur,31,1,23,1
2020-12-14,Sirajganj,121,10,102,10
2020-12-14,Sunamganj,134,5,64,5
2020-12-14,Sylhet,364,34,158,31
2020-12-14,Tangail,161,19,88,17
2020-12-14,Thakurgaon,30,6,25,6
2020-12-15,Bagerhat,37,2,15,2
2020-12-15,Bandarban,6,1,5,1
2020-12-15,Barguna,45,1,39,1
2020-12-15,BARISHAL,103,10,69,9
2020-12-15,Bhola,50,4,30,4
2020-12-15,BOGURA,317,45,288,45
2020-12-15,Brahmanbaria,204,6,26,3
2020-12-15,Chandpur,142,6,49,5
2020-12-15,CHAPAINABABGANJ,22,0,6,0
2020-12-15,CHATTOGRAM,1510,195,945,188
2020-12-15,Chuadanga,20,3,11,3
2020-12-15,COXS BAZAR,344,6,268,5
2020-12-15,CUMILLA,600,34,250,28
2020-12-15,Dhaka,5886,781,4928,762
2020-12-15,Dinajpur,128,16,124,16
2020-12-15,Faridpur,133,21,86,20
2020-12-15,Feni,160,7,58,5
2020-12-15,Gaibandha,26,6,20,6
2020-12-15,Gazipur,288,27,225,22
2020-12-15,Gopalganj,65,10,42,10
2020-12-15,Habiganj,72,5,24,4
2020-12-15,Jamalpur,29,1,15,1
2020-12-15,JASHORE,115,6,87,6
2020-12-15,Jhalokati,21,3,16,2
2020-12-15,Jhenaidah,26,3,6,3
2020-12-15,Joypurhat,11,5,8,5
2020-12-15,Khagrachhari,8,1,3,1
2020-12-15,Khulna,96,8,32,6
2020-12-15,KISHOREGANJ,155,12,99,11
2020-12-15,Kurigram,18,1,14,1
2020-12-15,Kushtia,95,3,63,3
2020-12-15,Lakshmipur,118,5,25,3
2020-12-15,Lalmonirhat,11,3,11,3
2020-12-15,Madaripur,83,8,16,4
2020-12-15,Magura,32,1,14,0
2020-12-15,Manikganj,75,7,26,6
2020-12-15,Meherpur,26,4,17,3
2020-12-15,Moulvibazar,95,1,23,0
2020-12-15,Munshiganj,143,4,24,3
2020-12-15,Mymensingh,147,22,95,19
2020-12-15,Naogaon,106,13,89,13
2020-12-15,Narail,43,2,22,2
2020-12-15,Narayanganj,297,31,214,28
2020-12-15,Narsingdi,189,12,80,10
2020-12-15,Natore,31,2,16,1
2020-12-15,Netrakona,29,5,23,5
2020-12-15,Nilphamari,39,3,35,1
2020-12-15,Noakhali,287,10,105,7
2020-12-15,Pabna,404,11,352,11
2020-12-15,Panchagarh,13,2,10,2
2020-12-15,Patuakhali,55,3,48,1
2020-12-15,Pirojpur,26,0,9,0
2020-12-15,Rajbari,29,0,10,0
2020-12-15,Rajshahi,159,14,133,14
2020-12-15,Rangamati,12,2,11,2
2020-12-15,Rangpur,160,25,144,25
2020-12-15,Satkhira,45,0,4,0
2020-12-15,Shariatpur,61,0,13,0
2020-12-15,Sherpur,24,0,21,0
2020-12-15,Sirajganj,97,8,82,8
2020-12-15,Sunamganj,70,0,18,0
2020-12-15,Sylhet,336,19,207,18
2020-12-15,Tangail,165,25,96,22
2020-12-15,Thakurgaon,26,5,16,4
2020-12-16,Bagerhat,38,1,12,1
2020-12-16,Bandarban,10,3,7,3
2020-12-16,Barguna,50,1,42,1
2020-12-16,BARISHAL,123,12,67,10
2020-12-16,Bhola,64,3,30,3
2020-12-16,BOGURA,224,25,186,24
2020-12-16,Brahmanbaria,267,5,20,3
2020-12-16,Chandpur,166,5,20,3
2020-12-16,CHAPAINABABGANJ,47,0,6,0
2020-12-16,CHATTOGRAM,1468,131,517,110
2020-12-16,Chuadanga,26,1,20,1
2020-12-16,COXS BAZAR,469,2,391,2
2020-12-16,CUMILLA,720,25,161,13
2020-12-16,Dhaka,4108,484,3314,460
2020-12-16,Dinajpur,117,15,101,15
2020-12-16,Faridpur,153,16,64,15
2020-12-16,Feni,233,4,66,3
2020-12-16,Gaibandha,36,3,28,3
2020-12-16,Gazipur,264,12,168,8
2020-12-16,Gopalganj,53,3,33,3
2020-12-16,Habiganj,121,2,25,1
2020-12-16,Jamalpur,37,1,19,0
2020-12-16,JASHORE,105,5,61,5
2020-12-16,Jhalokati,20,2,8,2
2020-12-16,Jhenaidah,45,4,26,3
2020-12-16,Joypurhat,65,12,56,12
2020-12-16,Khagrachhari,24,4,19,4
2020-12-16,Khulna,132,16,72,15
2020-12-16,KISHOREGANJ,139,2,44,0
2020-12-16,Kurigram,16,1,8,1
2020-12-16,Kushtia,133,4,109,4
2020-12-16,Lakshmipur,147,3,27,2
2020-12-16,Lalmonirhat,18,1,14,1
2020-12-16,Madaripur,127,6,62,2
2020-12-16,Magura,24,5,12,5
2020-12-16,Manikganj,144,9,89,9
2020-12-16,Meherpur,27,1,13,1
2020-12-16,Moulvibazar,175,5,27,2
2020-12-16,Munshiganj,135,3,20,1
2020-12-16,Mymensingh,176,11,91,10
2020-12-16,Naogaon,26,1,3,1
2020-12-16,Narail,22,1,9,1
2020-12-16,Narayanganj,149,13,63,12
2020-12-16,Narsingdi,152,4,54,3
2020-12-16,Natore,63,2,58,2
2020-12-16,Netrakona,25,4,12,4
2020-12-16,Nilphamari,39,7,29,7
2020-12-16,Noakhali,230,2,22,2
2020-12-16,Pabna,992,14,955,14
2020-12-16,Panchagarh,25,1,20,1
2020-12-16,Patuakhali,50,1,34,1
2020-12-16,Pirojpur,41,1,20,1
2020-12-16,Rajbari,79,8,61,8
2020-12-16,Rajshahi,144,17,120,17
2020-12-16,Rangamati,7,2,3,2
2020-12-16,Rangpur,132,18,119,18
2020-12-16,Satkhira,21,0,2,0
2020-12-16,Shariatpur,87,10,41,8
2020-12-16,Sherpur,23,1,18,1
2020-12-16,Sirajganj,94,3,85,3
2020-12-16,Sunamganj,135,10,68,9
2020-12-16,Sylhet,281,15,78,15
2020-12-16,Tangail,188,4,78,1
2020-12-16,Thakurgaon,37,10,36,10
2020-12-17,Bagerhat,47,2,15,2
2020-12-17,Bandarban,14,1,14,1
2020-12-17,Barguna,11,0,1,0
2020-12-17,BARISHAL,69,12,44,12
2020-12-17,Bhola,39,2,23,2
2020-12-17,BOGURA,122,31,102,31
2020-12-17,Brahmanbaria,342,6,143,6
2020-12-17,Chandpur,167,7,42,6
2020-12-17,CHAPAINABABGANJ,17,0,3,0
2020-12-17,CHATTOGRAM,1292,91,557,76
2020-12-17,Chuadanga,15,0,0,0
2020-12-17,COXS BAZAR,628,7,548,7
2020-12-17,CUMILLA,466,8,62,5
2020-12-17,Dhaka,4569,676,3724,658
2020-12-17,Dinajpur,147,17,131,17
2020-12-17,Faridpur,92,9,41,8
2020-12-17,Feni,169,0,11,0
2020-12-17,Gaibandha,29,3,25,3
2020-12-17,Gazipur,135,11,57,7
2020-12-17,Gopalganj,48,2,26,2
2020-12-17,Habiganj,73,0,1,0
2020-12-17,Jamalpur,45,9,27,7
2020-12-17,JASHORE,57,1,11,1
2020-12-17,Jhalokati,17,0,1,0
2020-12-17,Jhenaidah,27,1,12,1
2020-12-17,Joypurhat,9,2,3,1
2020-12-17,Khagrachhari,36,4,27,3
2020-12-17,Khulna,166,14,96,9
2020-12-17,KISHOREGANJ,175,12,106,11
2020-12-17,Kurigram,16,1,8,1
2020-12-17,Kushtia,79,8,49,8
2020-12-17,Lakshmipur,133,1,10,1
2020-12-17,Lalmonirhat,13,6,8,6
2020-12-17,Madaripur,76,6,29,5
2020-12-17,Magura,14,1,3,1
2020-12-17,Manikganj,62,2,7,0
2020-12-17,Meherpur,10,0,4,0
2020-12-17,Moulvibazar,104,3,14,3
2020-12-17,Munshiganj,100,5,19,5
2020-12-17,Mymensingh,113,10,70,10
2020-12-17,Naogaon,13,0,3,0
2020-12-17,Narail,15,1,5,1
2020-12-17,Narayanganj,284,34,208,33
2020-12-17,Narsingdi,102,3,31,3
2020-12-17,Natore,24,1,14,1
2020-12-17,Netrakona,26,2,17,2
2020-12-17,Nilphamari,69,9,65,8
2020-12-17,Noakhali,310,13,103,13
2020-12-17,Pabna,568,10,521,8
2020-12-17,Panchagarh,15,3,15,3
2020-12-17,Patuakhali,15,1,8,1
2020-12-17,Pirojpur,25,2,5,1
2020-12-17,Rajbari,32,3,7,2
2020-12-17,Rajshahi,185,13,169,12
2020-12-17,Rangamati,13,0,9,0
2020-12-17,Rangpur,106,13,100,13
2020-12-17,Satkhira,51,3,20,2
2020-12-17,Shariatpur,71,0,7,0
2020-12-17,Sherpur,17,2,15,2
2020-12-17,Sirajganj,57,4,47,4
2020-12-17,Sunamganj,71,2,9,2
2020-12-17,Sylhet,221,14,90,13
2020-12-17,Tangail,152,13,43,13
2020-12-17,Thakurgaon,15,3,14,3
2020-12-18,Bagerhat,52,1,3,0
2020-12-18,Bandarban,15,3,6,3
2020-12-18,Barguna,59,2,36,1
2020-12-18,BARISHAL,135,17,65,16
2020-12-18,Bhola,28,1,3,0
2020-12-18,BOGURA,137,26,95,26
2020-12-18,Brahmanbaria,288,11,66,5
2020-12-18,Chandpur,190,4,6,1
2020-12-18,CHAPAINABABGANJ,39,0,24,0
2020-12-18,CHATTOGRAM,1372,151,786,146
2020-12-18,Chuadanga,6,0,0,0
2020-12-18,COXS BAZAR,474,11,405,10
2020-12-18,CUMILLA,604,26,159,23
2020-12-18,Dhaka,3725,530,2744,504
2020-12-18,Dinajpur,94,21,85,18
2020-12-18,Faridpur,148,14,79,13
2020-12-18,Feni,151,3,2,0
2020-12-18,Gaibandha,23,1,8,1
2020-12-18,Gazipur,301,16,206,15
2020-12-18,Gopalganj,39,4,22,3
2020-12-18,Habiganj,100,6,32,4
2020-12-18,Jamalpur,22,1,5,0
2020-12-18,JASHORE,113,11,68,11
2020-12-18,Jhalokati,29,3,16,3
2020-12-18,Jhenaidah,44,1,29,0
2020-12-18,Joypurhat,36,8,28,7
2020-12-18,Khagrachhari,27,5,24,5
2020-12-18,Khulna,89,5,28,4
2020-12-18,KISHOREGANJ,202,15,100,14
2020-12-18,Kurigram,11,0,2,0
2020-12-18,Kushtia,138,7,108,7
2020-12-18,Lakshmipur,123,2,4,0
2020-12-18,Lalmonirhat,7,0,3,0
2020-12-18,Madaripur,97,2,8,2
2020-12-18,Magura,36,1,16,1
2020-12-18,Manikganj,81,5,6,2
2020-12-18,Meherpur,18,0,11,0
2020-12-18,Moulvibazar,124,3,6,2
2020-12-18,Munshiganj,125,5,18,1
2020-12-18,Mymensingh,125,6,77,6
2020-12-18,Naogaon,18,2,3,1
2020-12-18,Narail,30,2,10,2
2020-12-18,Narayanganj,209,12,116,12
2020-12-18,Narsingdi,170,11,50,6
2020-12-18,Natore,14,0,6,0
2020-12-18,Netrakona,37,2,29,2
2020-12-18,Nilphamari,24,1,6,0
2020-12-18,Noakhali,203,1,11,0
2020-12-18,Pabna,431,3,387,3
2020-12-18,Panchagarh,3,0,1,0
2020-12-18,Patuakhali,50,5,43,5
2020-12-18,Pirojpur,33,1,13,1
2020-12-18,Rajbari,40,4,27,4
