iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-03-03,,,,,,,,,,,,,,,,,,,,,,108.0,108.0,0.001,0.001,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-04,,,,,,,,,,,,,,,,,,,,,,3.0,111.0,0.001,0.0,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-06,,,,,,,,,,,,,,,,,,,,,,9.0,120.0,0.001,0.0,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-07,,,,,,,,,,,,,,,,,,,,,,7.0,127.0,0.001,0.0,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-08,3.0,3.0,,,,,0.018,0.018,,,,,,,,,,,,,,10.0,137.0,0.001,0.0,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-09,3.0,0.0,,,,,0.018,0.0,,,,,,,,,,,,,,10.0,147.0,0.001,0.0,,,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-10,3.0,0.0,,,,,0.018,0.0,,,,,,,,,,,,,,16.0,163.0,0.001,0.0,8.0,0.0,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-11,3.0,0.0,,,,,0.018,0.0,,,,,,,,,,,,,,24.0,187.0,0.001,0.0,11.0,0.0,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-12,3.0,0.0,,,,,0.018,0.0,,,,,,,,,,,,,,24.0,211.0,0.001,0.0,14.0,0.0,,,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-13,3.0,0.0,0.429,,,0.0,0.018,0.0,0.003,,,0.0,,,,,,,,,,30.0,241.0,0.001,0.0,17.0,0.0,0.025,39.6,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-14,3.0,0.0,0.429,,,0.0,0.018,0.0,0.003,,,0.0,,,,,,,,,,27.0,268.0,0.002,0.0,20.0,0.0,0.021,46.6,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-15,5.0,2.0,0.286,,,0.0,0.03,0.012,0.002,,,0.0,,,,,,,,,,25.0,293.0,0.002,0.0,22.0,0.0,0.013,76.9,tests performed,,,,,,,,,,13.89,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-16,8.0,3.0,0.714,,,0.0,0.049,0.018,0.004,,,0.0,,,,,,,,,,49.0,342.0,0.002,0.0,28.0,0.0,0.025,39.2,tests performed,,,,,,,,,,33.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-17,10.0,2.0,1.0,,,0.0,0.061,0.012,0.006,,,0.0,,,,,,,,,,39.0,381.0,0.002,0.0,31.0,0.0,0.032,31.0,tests performed,,,,,,,,,,33.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-18,14.0,4.0,1.571,1.0,1.0,0.143,0.085,0.024,0.01,0.006,0.006,0.001,,,,,,,,,,46.0,427.0,0.003,0.0,34.0,0.0,0.046,21.6,tests performed,,,,,,,,,,33.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-19,17.0,3.0,2.0,1.0,0.0,0.143,0.103,0.018,0.012,0.006,0.0,0.001,,,,,,,,,,36.0,463.0,0.003,0.0,36.0,0.0,0.056,18.0,tests performed,,,,,,,,,,75.93,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-20,20.0,3.0,2.429,1.0,0.0,0.143,0.121,0.018,0.015,0.006,0.0,0.001,,,,,,,,,,36.0,499.0,0.003,0.0,37.0,0.0,0.066,15.2,tests performed,,,,,,,,,,75.93,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-21,25.0,5.0,3.143,2.0,1.0,0.286,0.152,0.03,0.019,0.012,0.006,0.002,,,,,,,,,,65.0,564.0,0.003,0.0,42.0,0.0,0.075,13.4,tests performed,,,,,,,,,,81.48,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-22,27.0,2.0,3.143,2.0,0.0,0.286,0.164,0.012,0.019,0.012,0.0,0.002,,,,,,,,,,56.0,620.0,0.004,0.0,47.0,0.0,0.067,15.0,tests performed,,,,,,,,,,81.48,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-23,33.0,6.0,3.571,3.0,1.0,0.429,0.2,0.036,0.022,0.018,0.006,0.003,,,,,,,,,,92.0,712.0,0.004,0.001,53.0,0.0,0.067,14.8,tests performed,,,,,,,,,,81.48,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-24,39.0,6.0,4.143,4.0,1.0,0.571,0.237,0.036,0.025,0.024,0.006,0.003,,,,,,,,,,82.0,794.0,0.005,0.0,59.0,0.0,0.07,14.2,tests performed,,,,,,,,,,81.48,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-25,39.0,0.0,3.571,5.0,1.0,0.571,0.237,0.0,0.022,0.03,0.006,0.003,,,,,,,,,,126.0,920.0,0.006,0.001,70.0,0.0,0.051,19.6,tests performed,,,,,,,,,,82.41,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-26,44.0,5.0,3.857,5.0,0.0,0.571,0.267,0.03,0.023,0.03,0.0,0.003,,,,,,,,,,106.0,1026.0,0.006,0.001,80.0,0.0,0.048,20.7,tests performed,,,,,,,,,,84.26,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-27,48.0,4.0,4.0,5.0,0.0,0.571,0.291,0.024,0.024,0.03,0.0,0.003,,,,,,,,,,50.0,1076.0,0.007,0.0,82.0,0.0,0.049,20.5,tests performed,,,,,,,,,,84.26,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-28,48.0,0.0,3.286,5.0,0.0,0.429,0.291,0.0,0.02,0.03,0.0,0.003,,,,,,,,,,109.0,1185.0,0.007,0.001,89.0,0.001,0.037,27.1,tests performed,,,,,,,,,,84.26,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-29,48.0,0.0,3.0,5.0,0.0,0.429,0.291,0.0,0.018,0.03,0.0,0.003,,,,,,,,,,153.0,1338.0,0.008,0.001,103.0,0.001,0.029,34.3,tests performed,,,,,,,,,,84.26,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-30,49.0,1.0,2.286,5.0,0.0,0.286,0.298,0.006,0.014,0.03,0.0,0.002,,,,,,,,,,264.0,1602.0,0.01,0.002,127.0,0.001,0.018,55.6,tests performed,,,,,,,,,,84.26,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-03-31,51.0,2.0,1.714,5.0,0.0,0.143,0.31,0.012,0.01,0.03,0.0,0.001,,,,,,,,,,157.0,1759.0,0.011,0.001,138.0,0.001,0.012,80.5,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-01,54.0,3.0,2.143,6.0,1.0,0.143,0.328,0.018,0.013,0.036,0.006,0.001,,,,,,,,,,147.0,1906.0,0.012,0.001,141.0,0.001,0.015,65.8,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-02,56.0,2.0,1.714,6.0,0.0,0.143,0.34,0.012,0.01,0.036,0.0,0.001,,,,,,,,,,207.0,2113.0,0.013,0.001,155.0,0.001,0.011,90.4,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-03,61.0,5.0,1.857,6.0,0.0,0.143,0.37,0.03,0.011,0.036,0.0,0.001,,,,,,,,,,434.0,2547.0,0.015,0.003,210.0,0.001,0.009,113.1,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-04,70.0,9.0,3.143,8.0,2.0,0.429,0.425,0.055,0.019,0.049,0.012,0.003,,,,,,,,,,367.0,2914.0,0.018,0.002,247.0,0.001,0.013,78.6,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-05,88.0,18.0,5.714,9.0,1.0,0.571,0.534,0.109,0.035,0.055,0.006,0.003,,,,,,,,,,696.0,3610.0,0.022,0.004,325.0,0.002,0.018,56.9,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-06,123.0,35.0,10.571,12.0,3.0,1.0,0.747,0.213,0.064,0.073,0.018,0.006,,,,,,,,,,792.0,4402.0,0.027,0.005,400.0,0.002,0.026,37.8,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-07,164.0,41.0,16.143,17.0,5.0,1.714,0.996,0.249,0.098,0.103,0.03,0.01,2.73,,,,,,,,,981.0,5383.0,0.033,0.006,518.0,0.003,0.031,32.1,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-08,218.0,54.0,23.429,20.0,3.0,2.0,1.324,0.328,0.142,0.121,0.018,0.012,2.77,,,,,,,,,1097.0,6480.0,0.039,0.007,653.0,0.004,0.036,27.9,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-09,330.0,112.0,39.143,21.0,1.0,2.143,2.004,0.68,0.238,0.128,0.006,0.013,2.79,,,,,,,,,1184.0,7664.0,0.047,0.007,793.0,0.005,0.049,20.3,tests performed,,,,,,,,,,87.04,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-10,424.0,94.0,51.857,27.0,6.0,3.0,2.575,0.571,0.315,0.164,0.036,0.018,2.71,,,,,,,,,649.0,8313.0,0.05,0.004,824.0,0.005,0.063,15.9,tests performed,,,,,,,,,,90.74,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-11,482.0,58.0,58.857,30.0,3.0,3.143,2.927,0.352,0.357,0.182,0.018,0.019,2.61,,,,,,,,,1340.0,9653.0,0.059,0.008,963.0,0.006,0.061,16.4,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-12,621.0,139.0,76.143,34.0,4.0,3.571,3.771,0.844,0.462,0.206,0.024,0.022,2.6,,,,,,,,,1570.0,11223.0,0.068,0.01,1088.0,0.007,0.07,14.3,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-13,803.0,182.0,97.143,39.0,5.0,3.857,4.876,1.105,0.59,0.237,0.03,0.023,2.56,,,,,,,,,1905.0,13128.0,0.08,0.012,1247.0,0.008,0.078,12.8,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-14,1012.0,209.0,121.143,46.0,7.0,4.143,6.145,1.269,0.736,0.279,0.043,0.025,2.51,,,,,,,,,1740.0,14868.0,0.09,0.011,1355.0,0.008,0.089,11.2,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-15,1231.0,219.0,144.714,50.0,4.0,4.286,7.475,1.33,0.879,0.304,0.024,0.026,2.41,,,,,,,,,2135.0,17003.0,0.103,0.013,1503.0,0.009,0.096,10.4,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-16,1572.0,341.0,177.429,60.0,10.0,5.571,9.545,2.071,1.077,0.364,0.061,0.034,2.3,,,,,,,,,2190.0,19193.0,0.117,0.013,1647.0,0.01,0.108,9.3,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-17,1838.0,266.0,202.0,75.0,15.0,6.857,11.16,1.615,1.227,0.455,0.091,0.042,2.2,,,,,,,,,2114.0,21307.0,0.129,0.013,1856.0,0.011,0.109,9.2,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-18,2144.0,306.0,237.429,84.0,9.0,7.714,13.018,1.858,1.442,0.51,0.055,0.047,2.12,,,,,,,,,2634.0,23941.0,0.145,0.016,2041.0,0.012,0.116,8.6,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-19,2456.0,312.0,262.143,91.0,7.0,8.143,14.913,1.894,1.592,0.553,0.043,0.049,1.99,,,,,,,,,2663.0,26604.0,0.162,0.016,2197.0,0.013,0.119,8.4,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-20,2948.0,492.0,306.429,101.0,10.0,8.857,17.9,2.987,1.861,0.613,0.061,0.054,1.89,,,,,,,,,2974.0,29578.0,0.18,0.018,2350.0,0.014,0.13,7.7,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-21,3382.0,434.0,338.571,110.0,9.0,9.143,20.536,2.635,2.056,0.668,0.055,0.056,1.75,,,,,,,,,3096.0,32674.0,0.198,0.019,2544.0,0.015,0.133,7.5,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-22,3772.0,390.0,363.0,120.0,10.0,10.0,22.904,2.368,2.204,0.729,0.061,0.061,1.63,,,,,,,,,3416.0,36090.0,0.219,0.021,2727.0,0.017,0.133,7.5,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-23,4186.0,414.0,373.429,127.0,7.0,9.571,25.418,2.514,2.267,0.771,0.043,0.058,1.53,,,,,,,,,3686.0,39776.0,0.242,0.022,2940.0,0.018,0.127,7.9,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-24,4689.0,503.0,407.286,131.0,4.0,8.0,28.472,3.054,2.473,0.795,0.024,0.049,1.5,,,,,,,,,3337.0,43113.0,0.262,0.02,3115.0,0.019,0.131,7.6,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-25,4998.0,309.0,407.714,140.0,9.0,8.0,30.348,1.876,2.476,0.85,0.055,0.049,1.45,,,,,,,,,3476.0,46589.0,0.283,0.021,3235.0,0.02,0.126,7.9,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-26,5416.0,418.0,422.857,145.0,5.0,7.714,32.886,2.538,2.568,0.88,0.03,0.047,1.41,,,,,,,,,3812.0,50401.0,0.306,0.023,3400.0,0.021,0.124,8.0,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-27,5913.0,497.0,423.571,152.0,7.0,7.286,35.904,3.018,2.572,0.923,0.043,0.044,1.39,,,,,,,,,4332.0,54733.0,0.332,0.026,3594.0,0.022,0.118,8.5,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-28,6462.0,549.0,440.0,155.0,3.0,6.429,39.238,3.334,2.672,0.941,0.018,0.039,1.39,,,,,,,,,4968.0,59701.0,0.363,0.03,3861.0,0.023,0.114,8.8,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-29,7103.0,641.0,475.857,163.0,8.0,6.143,43.13,3.892,2.889,0.99,0.049,0.037,1.4,,,,,,,,,4965.0,64666.0,0.393,0.03,4082.0,0.025,0.117,8.6,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-04-30,7667.0,564.0,497.286,168.0,5.0,5.857,46.554,3.425,3.02,1.02,0.03,0.036,1.37,,,,,,,,,5573.0,70239.0,0.426,0.034,4352.0,0.026,0.114,8.8,tests performed,,,,,,,,,,93.52,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-01,8238.0,571.0,507.0,170.0,2.0,5.571,50.021,3.467,3.079,1.032,0.012,0.034,1.37,,,,,,,,,5827.0,76066.0,0.462,0.035,4708.0,0.029,0.108,9.3,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-02,8790.0,552.0,541.714,175.0,5.0,5.0,53.373,3.352,3.289,1.063,0.03,0.03,1.38,,,,,,,,,5368.0,81434.0,0.494,0.033,4978.0,0.03,0.109,9.2,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-03,9455.0,665.0,577.0,177.0,2.0,4.571,57.411,4.038,3.504,1.075,0.012,0.028,1.36,,,,,,,,,6260.0,87694.0,0.532,0.038,5328.0,0.032,0.108,9.2,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-04,10143.0,688.0,604.286,182.0,5.0,4.286,61.589,4.178,3.669,1.105,0.03,0.026,1.33,,,,,,,,,5711.0,93405.0,0.567,0.035,5525.0,0.034,0.109,9.1,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-05,10929.0,786.0,638.143,183.0,1.0,4.0,66.361,4.773,3.875,1.111,0.006,0.024,1.32,,,,,,,,,,,,,5261.0,0.032,0.121,8.2,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-06,11719.0,790.0,659.429,186.0,3.0,3.286,71.158,4.797,4.004,1.129,0.018,0.02,1.3,,,,,,,,,6241.0,99646.0,0.605,0.038,4997.0,0.03,0.132,7.6,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-07,12425.0,706.0,679.714,199.0,13.0,4.429,75.445,4.287,4.127,1.208,0.079,0.027,1.28,,,,,,,,,5867.0,105513.0,0.641,0.036,5039.0,0.031,0.135,7.4,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-08,13134.0,709.0,699.429,206.0,7.0,5.143,79.75,4.305,4.247,1.251,0.043,0.031,1.28,,,,,,,,,5941.0,111454.0,0.677,0.036,5055.0,0.031,0.138,7.2,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-09,13770.0,636.0,711.429,214.0,8.0,5.571,83.612,3.862,4.32,1.299,0.049,0.034,1.31,,,,,,,,,5465.0,116919.0,0.71,0.033,5069.0,0.031,0.14,7.1,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-10,14657.0,887.0,743.143,228.0,14.0,7.286,88.998,5.386,4.512,1.384,0.085,0.044,1.34,,,,,,,,,5738.0,122657.0,0.745,0.035,4995.0,0.03,0.149,6.7,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-11,15691.0,1034.0,792.571,239.0,11.0,8.143,95.276,6.278,4.813,1.451,0.067,0.049,1.35,,,,,,,,,7208.0,129865.0,0.789,0.044,5209.0,0.032,0.152,6.6,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-05-12,16660.0,969.0,818.714,250.0,11.0,9.571,101.16,5.884,4.971,1.518,0.067,0.058,1.36,,,,,,,,,6773.0,136638.0,0.83,0.041,5730.0,0.035,0.143,7.0,tests performed,,,,,,,,,,89.81,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
